.id,Year,Sex,q0,e0,q45_60
AUT,2017,m,0.00302,79.28,0.06763583784362426
AUT,2018,b,0.00269,81.69,0.052246591250410535
AUT,2018,f,0.00238,84,0.03667322965548381
AUT,2018,m,0.00299,79.3,0.06768306595828166
AUT,2019,b,0.00299,81.91,0.04899366096955515
AUT,2019,f,0.00257,84.2,0.03528023655112855
AUT,2019,m,0.00338,79.54,0.06260299463411512
BEL,1841,b,0.15152,40.34,0.25663847627134184
BEL,1841,f,0.13731,40.36,0.25001962554765644
BEL,1841,m,0.16496,40.32,0.264287306775536
BEL,1842,b,0.15701,38.67,0.26722490403649646
BEL,1842,f,0.14427,38.54,0.2569581597100743
BEL,1842,m,0.16908,38.79,0.27931663202727797
BEL,1843,b,0.14818,40.38,0.2597701161864202
BEL,1843,f,0.13453,40.26,0.2510928249565726
BEL,1843,m,0.16106,40.5,0.2699798370077754
BEL,1844,b,0.13961,41.91,0.26511303275127474
BEL,1844,f,0.12546,41.75,0.26017451304381656
BEL,1844,m,0.15303,42.05,0.2710295570737117
BEL,1845,b,0.1496,41.05,0.2631780286701366
BEL,1845,f,0.13527,40.79,0.2509331740594346
BEL,1845,m,0.16325,41.27,0.2775680843820254
BEL,1846,b,0.17309,37.86,0.29765084350080884
BEL,1846,f,0.15852,38.21,0.26989800996310587
BEL,1846,m,0.18705,37.48,0.3286995836622314
BEL,1847,b,0.16072,35.13,0.37591008082435473
BEL,1847,f,0.14636,35.84,0.3229145272620818
BEL,1847,m,0.17445,34.43,0.43150099181695756
BEL,1848,b,0.14155,38.05,0.3335184163693211
BEL,1848,f,0.1289,37.91,0.32137996554800785
BEL,1848,m,0.15347,38.17,0.3470315296197488
BEL,1849,b,0.15204,34.51,0.357207374694661
BEL,1849,f,0.13838,34.53,0.3442392961698514
BEL,1849,m,0.16492,34.49,0.3711873557857599
BEL,1850,b,0.13906,42.3,0.2575487563632106
BEL,1850,f,0.12818,42.13,0.25217727640445264
BEL,1850,m,0.14943,42.46,0.26303101192885703
BEL,1851,b,0.14722,41.91,0.24941409631891398
BEL,1851,f,0.1314,41.76,0.23735912189633157
BEL,1851,m,0.16217,42.04,0.262417852264598
BEL,1852,b,0.14722,41.81,0.25174237225462615
BEL,1852,f,0.13497,41.72,0.24019517282343872
BEL,1852,m,0.15879,41.89,0.26378949114602046
BEL,1853,b,0.14098,41.35,0.26959547265322104
BEL,1853,f,0.12765,41.35,0.2554686944343705
BEL,1853,m,0.15352,41.35,0.28355117964388554
BEL,1854,b,0.1534,39.78,0.27069357018693185
BEL,1854,f,0.13929,40.09,0.2547405830909638
BEL,1854,m,0.16674,39.47,0.28628894808811356
BEL,1855,b,0.16714,37.46,0.2882827619031879
BEL,1855,f,0.15235,37.84,0.2644118754277477
BEL,1855,m,0.18112,37.09,0.31104865389718717
BEL,1856,b,0.14526,40.92,0.2447891699779834
BEL,1856,f,0.13208,41.14,0.22810531742722995
BEL,1856,m,0.15798,40.69,0.2607609188020523
BEL,1857,b,0.16153,40.48,0.2589442076532643
BEL,1857,f,0.1473,40.65,0.25148751364173294
BEL,1857,m,0.17524,40.3,0.2661521688328915
BEL,1858,b,0.16282,40.17,0.2727346799448124
BEL,1858,f,0.14652,40.67,0.2532811844919879
BEL,1858,m,0.17822,39.7,0.2912288612357784
BEL,1859,b,0.17118,38.97,0.27861554731160776
BEL,1859,f,0.1564,39.49,0.25902603506248434
BEL,1859,m,0.18522,38.46,0.29730373030682333
BEL,1860,b,0.13635,45.1,0.24907390765384996
BEL,1860,f,0.12163,45.72,0.22331248044866736
BEL,1860,m,0.15028,44.5,0.273523561568085
BEL,1861,b,0.16131,41.25,0.25100026258193975
BEL,1861,f,0.14764,41.79,0.23380131872095877
BEL,1861,m,0.17419,40.74,0.26755566559680277
BEL,1862,b,0.1484,43.1,0.2352253824119419
BEL,1862,f,0.13562,43.62,0.21397473779024356
BEL,1862,m,0.16044,42.6,0.2556510808300736
BEL,1863,b,0.15956,41.29,0.24139973811478665
BEL,1863,f,0.14523,41.88,0.22311268341978063
BEL,1863,m,0.17304,40.73,0.2590738998097648
BEL,1864,b,0.16321,39.8,0.25470144778705095
BEL,1864,f,0.14965,40.21,0.231012826557919
BEL,1864,m,0.17601,39.41,0.2774731205324803
BEL,1865,b,0.18564,37.73,0.25780253798538766
BEL,1865,f,0.17168,38.39,0.23553246688023088
BEL,1865,m,0.19884,37.11,0.27926055232034996
BEL,1866,b,0.16802,32.47,0.3686832634133498
BEL,1866,f,0.15497,33.3,0.3428253163439897
BEL,1866,m,0.18063,31.69,0.3934244254588465
BEL,1867,b,0.14633,43.05,0.249210735418537
BEL,1867,f,0.13142,44.08,0.22346495888279638
BEL,1867,m,0.16062,42.06,0.27421462125062623
BEL,1868,b,0.14033,42.55,0.24397991044563427
BEL,1868,f,0.12946,43.53,0.22002671703276722
BEL,1868,m,0.15067,41.62,0.26729395627146524
BEL,1869,b,0.13051,42.59,0.24514447673679285
BEL,1869,f,0.12049,43.3,0.22144640596883403
BEL,1869,m,0.14001,41.91,0.2682102115913052
BEL,1870,b,0.14538,40.92,0.26049947069972357
BEL,1870,f,0.1325,41.75,0.23555566314414222
BEL,1870,m,0.15754,40.14,0.28463343808042607
BEL,1871,b,0.16669,34.36,0.2855736786978471
BEL,1871,f,0.1518,35.22,0.25287318719603213
BEL,1871,m,0.18077,33.55,0.31687252918989794
BEL,1872,b,0.1479,40.04,0.2512383271487789
BEL,1872,f,0.13445,41.02,0.2222232636423892
BEL,1872,m,0.16067,39.1,0.27928954895180547
BEL,1873,b,0.14199,43.49,0.25243242916972686
BEL,1873,f,0.12898,44.68,0.22006435452530093
BEL,1873,m,0.15436,42.38,0.28350866084607207
BEL,1874,b,0.13679,44.68,0.2438027631953673
BEL,1874,f,0.12433,45.82,0.21355127377636463
BEL,1874,m,0.14862,43.6,0.27298444593063387
BEL,1875,b,0.15592,42.17,0.26065012690689005
BEL,1875,f,0.14198,43.4,0.2297779267387231
BEL,1875,m,0.16911,41.02,0.29030940162956076
BEL,1876,b,0.11379,43.67,0.24885199253901413
BEL,1876,f,0.10229,44.88,0.21703414753293082
BEL,1876,m,0.12477,42.54,0.27935067089988663
BEL,1877,b,0.12871,44.48,0.24455016616317515
BEL,1877,f,0.11587,45.75,0.21384917254779134
BEL,1877,m,0.14091,43.29,0.27411041430991323
BEL,1878,b,0.15673,44.23,0.25597266002235564
BEL,1878,f,0.14396,45.62,0.2210364273101192
BEL,1878,m,0.16883,42.93,0.2894373552236622
BEL,1879,b,0.15884,43.83,0.261961578154541
BEL,1879,f,0.14456,45.18,0.2300255145356701
BEL,1879,m,0.17236,42.57,0.29265732688935897
BEL,1880,b,0.18312,42.49,0.25102375185721715
BEL,1880,f,0.16972,44.01,0.2122172259421552
BEL,1880,m,0.19593,41.08,0.2881647929281619
BEL,1881,b,0.15693,44.42,0.25107361914557746
BEL,1881,f,0.14339,45.92,0.216121608594941
BEL,1881,m,0.1699,43.01,0.28477080615577277
BEL,1882,b,0.14994,45.55,0.247381335808193
BEL,1882,f,0.13699,47.08,0.20915898566550983
BEL,1882,m,0.16222,44.12,0.2841234188668007
BEL,1883,b,0.15158,44.9,0.25828645540592077
BEL,1883,f,0.13945,46.45,0.21969229413409408
BEL,1883,m,0.16308,43.46,0.29548261414182186
BEL,1884,b,0.16609,44.23,0.24824390354828307
BEL,1884,f,0.15236,45.72,0.215049198404222
BEL,1884,m,0.17912,42.83,0.2804922802993859
BEL,1885,b,0.14803,45.47,0.25044860812291303
BEL,1885,f,0.13565,46.95,0.21378621898958028
BEL,1885,m,0.15983,44.08,0.28596178063201183
BEL,1886,b,0.18156,43.35,0.24789702776378364
BEL,1886,f,0.16677,44.92,0.21139850780043834
BEL,1886,m,0.19565,41.88,0.2832995435533965
BEL,1887,b,0.15310000000000001,46.05,0.2451639570474905
BEL,1887,f,0.14009,47.76,0.21108989592530236
BEL,1887,m,0.16548,44.45,0.2782794646008382
BEL,1888,b,0.16954,44.92,0.2499312613377075
BEL,1888,f,0.1542,46.81,0.2132592778283775
BEL,1888,m,0.18414,43.15,0.28552915255736333
BEL,1889,b,0.16605,45.07,0.24496177780875739
BEL,1889,f,0.15202,46.79,0.20998849437650602
BEL,1889,m,0.17946,43.46,0.27901487630830735
BEL,1890,b,0.17129,44.14,0.2602993249554473
BEL,1890,f,0.15553,46.12,0.2224855742551377
BEL,1890,m,0.18634,42.3,0.29706376133152446
BEL,1891,b,0.17037,44.04,0.26198994054428537
BEL,1891,f,0.15406,45.88,0.22085390286318574
BEL,1891,m,0.18593,42.33,0.30193728646388607
BEL,1892,b,0.17184,43.16,0.27290595748999913
BEL,1892,f,0.15663,44.82,0.23755836848521616
BEL,1892,m,0.18627,41.62,0.3075976047349289
BEL,1893,b,0.17208,44.44,0.25282190335540144
BEL,1893,f,0.15838,46.05,0.21483729954084285
BEL,1893,m,0.18513,42.92,0.2901116681047521
BEL,1894,b,0.15702,46.63,0.24862680621904276
BEL,1894,f,0.14222,48.69,0.2091139813293056
BEL,1894,m,0.17102,44.73,0.28742488840805736
BEL,1895,b,0.17546,45.48,0.24826390857447866
BEL,1895,f,0.1603,47.23,0.21215070951677928
BEL,1895,m,0.18983,43.83,0.2840126872643788
BEL,1896,b,0.15003,48.07,0.23735037120728542
BEL,1896,f,0.13749,49.77,0.19953948684915346
BEL,1896,m,0.16197,46.47,0.2748632892756041
BEL,1897,b,0.15383,48.84,0.2288387618718427
BEL,1897,f,0.14134,50.59,0.1944939968966336
BEL,1897,m,0.16569,47.19,0.26316660866508357
BEL,1898,b,0.16328,48.12,0.23111940393953945
BEL,1898,f,0.14775,50.04,0.1950083889479095
BEL,1898,m,0.17794,46.31,0.26710082766892973
BEL,1899,b,0.17143,46.5,0.24095019860212485
BEL,1899,f,0.15844,48.23,0.2035563103911915
BEL,1899,m,0.1838,44.87,0.2782441029621576
BEL,1900,b,0.174,46.69,0.24905861440286903
BEL,1900,f,0.15837,48.51,0.21401444539104097
BEL,1900,m,0.18884,44.98,0.2841630173524232
BEL,1901,b,0.15107,49.44,0.23259524307106594
BEL,1901,f,0.13733,51.21,0.19548315873828181
BEL,1901,m,0.16412,47.76,0.2697768158285362
BEL,1902,b,0.14723,49.14,0.23284066440846585
BEL,1902,f,0.13368,50.82,0.19814335812631856
BEL,1902,m,0.16004,47.54,0.26779470312385767
BEL,1903,b,0.15667,49.23,0.22527207154152307
BEL,1903,f,0.14229,51.01,0.19082951989852837
BEL,1903,m,0.17028,47.56,0.260136224016949
BEL,1904,b,0.15642,49.27,0.2273915897561153
BEL,1904,f,0.14435,50.84,0.19309001095060419
BEL,1904,m,0.16786,47.76,0.26216596866579855
BEL,1905,b,0.14783,50.03,0.22514266390689597
BEL,1905,f,0.13368,51.68,0.19290902341202965
BEL,1905,m,0.16124,48.46,0.2579967202217218
BEL,1906,b,0.15724,49.67,0.2231651470040723
BEL,1906,f,0.14403,51.34,0.19115672867170785
BEL,1906,m,0.16986,48.07,0.2557893606783801
BEL,1907,b,0.13797,51.07,0.22555703415635553
BEL,1907,f,0.12485,52.78,0.19626704215963808
BEL,1907,m,0.1505,49.44,0.2555773895034825
BEL,1908,b,0.1502,49.72,0.23056616756725157
BEL,1908,f,0.13729,51.38,0.1991260868820588
BEL,1908,m,0.16252,48.13,0.26264517984289715
BEL,1909,b,0.14097,50.66,0.22459202677849965
BEL,1909,f,0.12815,52.4,0.1917305441313195
BEL,1909,m,0.15316,48.99,0.25809647753412934
BEL,1910,b,0.14074,51.31,0.21370796247061896
BEL,1910,f,0.12801,52.99,0.18175600349301446
BEL,1910,m,0.15284,49.7,0.24631000427864225
BEL,1911,b,0.16696,49.28,0.22456855470538695
BEL,1911,f,0.15364,51.12,0.19174242444665102
BEL,1911,m,0.17968,47.54,0.25798645296934997
BEL,1912,b,0.12688,52.25,0.21708318922838854
BEL,1912,f,0.11356,54.08,0.18554410428300694
BEL,1912,m,0.1396,50.5,0.2492407919550329
BEL,1913,b,0.13455,52.45,0.21290362496347193
BEL,1913,f,0.12203,54.37,0.18419656538253515
BEL,1913,m,0.1465,50.62,0.24228578363696696
BEL,1914,b,NA,NA,NA
BEL,1914,f,NA,NA,NA
BEL,1914,m,NA,NA,NA
BEL,1915,b,NA,NA,NA
BEL,1915,f,NA,NA,NA
BEL,1915,m,NA,NA,NA
BEL,1916,b,NA,NA,NA
BEL,1916,f,NA,NA,NA
BEL,1916,m,NA,NA,NA
BEL,1917,b,NA,NA,NA
BEL,1917,f,NA,NA,NA
BEL,1917,m,NA,NA,NA
BEL,1918,b,NA,NA,NA
BEL,1918,f,NA,NA,NA
BEL,1918,m,NA,NA,NA
BEL,1919,b,0.12893,49.26,0.2127893279847204
BEL,1919,f,0.11387,51.08,0.19616057676918286
BEL,1919,m,0.14301,47.52,0.23006206600982126
BEL,1920,b,0.11351,54.01,0.19120720809204705
BEL,1920,f,0.09962,55.94,0.17461339895026906
BEL,1920,m,0.12654,52.15,0.20829514464386356
BEL,1921,b,0.12234,54.66,0.18882504892273644
BEL,1921,f,0.10761,56.37,0.1725414425671653
BEL,1921,m,0.13622,53,0.20560019572293187
BEL,1922,b,0.10867,55.19,0.19312996056835818
BEL,1922,f,0.09608,56.87,0.1759288032595252
BEL,1922,m,0.12057,53.55,0.2107659185813492
BEL,1923,b,0.09994,56.7,0.18259821528438158
BEL,1923,f,0.08811,58.6,0.16543584835078695
BEL,1923,m,0.11112,54.87,0.20012735170941143
BEL,1924,b,0.09396,57.4,0.18338131924182377
BEL,1924,f,0.08444,59.22,0.1652225100306236
BEL,1924,m,0.103,55.63,0.20195026087280288
BEL,1925,b,0.09827,57.12,0.1808389625844986
BEL,1925,f,0.08678,58.95,0.16307999786726135
BEL,1925,m,0.10918,55.35,0.19889638932908738
BEL,1926,b,0.10184,56.88,0.1858446781155314
BEL,1926,f,0.08871,58.73,0.16614636384238968
BEL,1926,m,0.11435,55.09,0.2058146109568858
BEL,1927,b,0.09636,57.11,0.185223891806791
BEL,1927,f,0.08454,58.92,0.1649684916155616
BEL,1927,m,0.10763,55.36,0.20563583106069405
BEL,1928,b,0.09372,57.47,0.18925019587953362
BEL,1928,f,0.08206,59.33,0.16460232130048746
BEL,1928,m,0.10483,55.66,0.21393757807350033
BEL,1929,b,0.10868,55.02,0.20366184288218292
BEL,1929,f,0.09541,56.95,0.18005462095985247
BEL,1929,m,0.12134,53.18,0.22728510020639847
BEL,1930,b,0.10067,57.1,0.1858489188213871
BEL,1930,f,0.08768,59.23,0.1582874487531689
BEL,1930,m,0.11305,55.07,0.21344171034732073
BEL,1931,b,0.08822,58.42,0.18833827076415843
BEL,1931,f,0.07606,60.48,0.1649162910037799
BEL,1931,m,0.09979,56.44,0.21196554844810034
BEL,1932,b,0.09121,58.54,0.18331706287849792
BEL,1932,f,0.08046,60.44,0.16079737191060606
BEL,1932,m,0.10148,56.7,0.20608042008795802
BEL,1933,b,0.0889,58.68,0.18413046843124714
BEL,1933,f,0.07791,60.64,0.1583293447709776
BEL,1933,m,0.09934,56.79,0.21011648144204254
BEL,1934,b,0.08158,60.31,0.17436474764436904
BEL,1934,f,0.07091,62.32,0.1500137923545427
BEL,1934,m,0.0917,58.38,0.19898734797762185
BEL,1935,b,0.08229,59.94,0.17928972828304834
BEL,1935,f,0.07125,62.01,0.1554339794463927
BEL,1935,m,0.09278,57.96,0.20353014127993663
BEL,1936,b,0.08588,59.91,0.17758259867173543
BEL,1936,f,0.07531,62.18,0.15120385117762725
BEL,1936,m,0.09592,57.73,0.20435144467728183
BEL,1937,b,0.08302,59.95,0.18154826954268677
BEL,1937,f,0.07317,62.07,0.1543572141453785
BEL,1937,m,0.09235,57.92,0.20919465736793508
BEL,1938,b,0.08251,60.11,0.179747503432248
BEL,1938,f,0.07056,62.47,0.15522292416202965
BEL,1938,m,0.09382,57.86,0.20489865639970983
BEL,1939,b,0.07988,60.06,0.18704691722581845
BEL,1939,f,0.06983,62.37,0.1558979629468279
BEL,1939,m,0.08949,57.86,0.21881864403175078
BEL,1940,b,0.08592,55.96,0.2064454610165093
BEL,1940,f,0.07414,60.73,0.16778093249722348
BEL,1940,m,0.09711,51.78,0.24573777936270103
BEL,1941,b,0.08836,58.74,0.1957087086008783
BEL,1941,f,0.07664,61.73,0.15436821711379456
BEL,1941,m,0.0994,55.99,0.23783366877010992
BEL,1942,b,0.08647,59.09,0.19348500916139721
BEL,1942,f,0.07615,61.96,0.15493160586766253
BEL,1942,m,0.09611,56.46,0.2330776307597613
BEL,1943,b,0.07899,60.29,0.17653080911197538
BEL,1943,f,0.06954,62.91,0.1380197123509963
BEL,1943,m,0.0878,57.82,0.21628273390506614
BEL,1944,b,0.08203,56.94,0.20514870722632916
BEL,1944,f,0.07142,60.76,0.1583044800427137
BEL,1944,m,0.09195,53.49,0.25313659176825754
BEL,1945,b,0.09979,58.32,0.18383305947808914
BEL,1945,f,0.08952,61.27,0.14691776655584654
BEL,1945,m,0.10945,55.56,0.22236364482351045
BEL,1946,b,0.07993,61.89,0.16858508852552712
BEL,1946,f,0.06955,64.82,0.13209008552499513
BEL,1946,m,0.08968,59.13,0.20682840307810246
BEL,1947,b,0.06781,63.42,0.16538894048636044
BEL,1947,f,0.05941,66.19,0.1289915839628395
BEL,1947,m,0.07571,60.79,0.20356386537287174
BEL,1948,b,0.05951,64.92,0.16234816720246792
BEL,1948,f,0.05089,67.6,0.12460189930377763
BEL,1948,m,0.06766,62.34,0.20196551366325433
BEL,1949,b,0.05633,65.43,0.16031606244654828
BEL,1949,f,0.0481,68.06,0.1239796729833541
BEL,1949,m,0.06409,62.92,0.19864656924138546
BEL,1950,b,0.05274,66.3,0.1545586084865035
BEL,1950,f,0.04611,68.89,0.11885522986049035
BEL,1950,m,0.059,63.81,0.1921656778781291
BEL,1951,b,0.04942,66.75,0.15202999829923014
BEL,1951,f,0.04265,69.28,0.11389262471242212
BEL,1951,m,0.05582,64.29,0.1920647059637789
BEL,1952,b,0.04523,67.96,0.14421944711249512
BEL,1952,f,0.04002,70.46,0.10683239311572212
BEL,1952,m,0.05013,65.54,0.1835221220339499
BEL,1953,b,0.04151,68.35,0.14198974543008014
BEL,1953,f,0.03706,70.9,0.10219236503942197
BEL,1953,m,0.0457,65.88,0.1836543215620362
BEL,1954,b,0.0415,68.59,0.1400395208866868
BEL,1954,f,0.03672,71.13,0.10256443987844355
BEL,1954,m,0.04601,66.11,0.1791928346788193
BEL,1955,b,0.04046,68.54,0.13991942859791417
BEL,1955,f,0.03462,71.24,0.10002936418493003
BEL,1955,m,0.04599,65.93,0.1812509547066049
BEL,1956,b,0.03926,68.84,0.13689924420672717
BEL,1956,f,0.03333,71.61,0.09813061217312813
BEL,1956,m,0.04489,66.14,0.1769661169426311
BEL,1957,b,0.0361,69.2,0.13657952976907772
BEL,1957,f,0.03163,71.91,0.09792172528581378
BEL,1957,m,0.04032,66.55,0.17640966043959094
BEL,1958,b,0.03141,69.91,0.13329524626659606
BEL,1958,f,0.0274,72.58,0.09514272592416173
BEL,1958,m,0.03518,67.29,0.17251057152072147
BEL,1959,b,0.03033,70.31,0.12910868967103772
BEL,1959,f,0.02606,73.07,0.0916152264013611
BEL,1959,m,0.03436,67.61,0.16760348095981792
BEL,1960,b,0.03065,69.62,0.1361197055610439
BEL,1960,f,0.02624,72.64,0.09181054737702565
BEL,1960,m,0.03481,66.71,0.18112591593707128
BEL,1961,b,0.0282,70.5,0.12947358778492601
BEL,1961,f,0.0243,73.53,0.08739740151252107
BEL,1961,m,0.03188,67.55,0.1722958198112362
BEL,1962,b,0.02711,70.23,0.1314079012617705
BEL,1962,f,0.0242,73.13,0.09038753475072259
BEL,1962,m,0.02986,67.39,0.17322270862561417
BEL,1963,b,0.02729,70.04,0.13266349882507533
BEL,1963,f,0.02401,73.09,0.09044252158497934
BEL,1963,m,0.03037,67.09,0.175680341145521
BEL,1964,b,0.02536,70.7,0.12867471489480842
BEL,1964,f,0.02211,73.79,0.08817124856274361
BEL,1964,m,0.02844,67.7,0.17004809343827398
BEL,1965,b,0.02316,70.55,0.1326831701537552
BEL,1965,f,0.02069,73.64,0.09080479668469421
BEL,1965,m,0.0255,67.56,0.17533726446554287
BEL,1966,b,0.02426,70.63,0.1297382710577034
BEL,1966,f,0.02165,73.67,0.08983623548609598
BEL,1966,m,0.02673,67.67,0.17054652247559798
BEL,1967,b,0.02251,70.91,0.1297329153245278
BEL,1967,f,0.01914,74.08,0.08799003159436825
BEL,1967,m,0.0257,67.84,0.17235253648266524
BEL,1968,b,0.021329999999999998,70.61,0.13160730457840564
BEL,1968,f,0.01833,73.78,0.08981637315959734
BEL,1968,m,0.02415,67.54,0.17414245199733835
BEL,1969,b,0.02118,70.67,0.13146218256193754
BEL,1969,f,0.01742,73.97,0.09008641382049654
BEL,1969,m,0.02473,67.49,0.17360756216507822
BEL,1970,b,0.02113,70.94,0.12740701323258308
BEL,1970,f,0.01794,74.14,0.08805831884383175
BEL,1970,m,0.02415,67.82,0.1675048454275565
BEL,1971,b,0.02016,71.09,0.1252574574406251
BEL,1971,f,0.01707,74.38,0.08648815234354434
BEL,1971,m,0.02308,67.89,0.16480003267745458
BEL,1972,b,0.01848,71.41,0.12514127249827867
BEL,1972,f,0.01627,74.71,0.08499785654002268
BEL,1972,m,0.02057,68.2,0.16591209803271711
BEL,1973,b,0.0171,71.63,0.12267587084310927
BEL,1973,f,0.01518,74.92,0.08504776768805522
BEL,1973,m,0.01892,68.42,0.16102416021035282
BEL,1974,b,0.01699,71.97,0.11907676453187754
BEL,1974,f,0.0146,75.23,0.08305590441101207
BEL,1974,m,0.01925,68.77,0.15587235010331701
BEL,1975,b,0.01581,71.96,0.12051732993855258
BEL,1975,f,0.01369,75.21,0.08470360983190828
BEL,1975,m,0.01782,68.78,0.15704597303730083
BEL,1976,b,0.01535,72.1,0.12024427940357574
BEL,1976,f,0.01322,75.41,0.08282336339756935
BEL,1976,m,0.01736,68.86,0.15829714588693922
BEL,1977,b,0.01363,72.76,0.11525191453145911
BEL,1977,f,0.01169,76.06,0.07925821190637095
BEL,1977,m,0.01548,69.49,0.15190969268477617
BEL,1978,b,0.01322,72.7,0.11582889242292804
BEL,1978,f,0.01102,76.06,0.07814754593508189
BEL,1978,m,0.01531,69.39,0.15411062412849608
BEL,1979,b,0.01232,73.2,0.11173146872065542
BEL,1979,f,0.01114,76.52,0.07632628187945523
BEL,1979,m,0.01343,69.91,0.14771407961072813
BEL,1980,b,0.01215,73.24,0.10987627677395984
BEL,1980,f,0.0106,76.66,0.07378887061219797
BEL,1980,m,0.01361,69.87,0.14646123370755637
BEL,1981,b,0.01141,73.65,0.1068429604816824
BEL,1981,f,0.00931,77.04,0.0733416461351536
BEL,1981,m,0.01341,70.28,0.14086457713307377
BEL,1982,b,0.01102,73.88,0.10631185093774032
BEL,1982,f,0.00975,77.16,0.07288405560863065
BEL,1982,m,0.01222,70.59,0.14022479086405326
BEL,1983,b,0.0104,73.88,0.10498427855046855
BEL,1983,f,0.00888,77.14,0.07165956328800116
BEL,1983,m,0.01184,70.61,0.1387890107179387
BEL,1984,b,0.00993,74.37,0.10077077704446724
BEL,1984,f,0.00805,77.78,0.06852145071165572
BEL,1984,m,0.0117,70.95,0.13339608587586815
BEL,1985,b,0.00972,74.47,0.09859652913739725
BEL,1985,f,0.00846,77.87,0.06691662830118938
BEL,1985,m,0.0109,71.07,0.13073550633319775
BEL,1986,b,0.0097,74.67,0.09601408712679693
BEL,1986,f,0.00757,77.99,0.06685509801577416
BEL,1986,m,0.01171,71.32,0.12559221112795238
BEL,1987,b,0.00959,75.29,0.09296216326639384
BEL,1987,f,0.00816,78.62,0.06351652828548482
BEL,1987,m,0.01094,71.91,0.1227821179673313
BEL,1988,b,0.00905,75.59,0.0888508833185141
BEL,1988,f,0.00803,78.91,0.06118016060331011
BEL,1988,m,0.01001,72.21,0.11687097443753802
BEL,1989,b,0.00856,75.65,0.08822117824567943
BEL,1989,f,0.00692,78.92,0.0616526621726432
BEL,1989,m,0.0101,72.32,0.11505917832511403
BEL,1990,b,0.00802,76.06,0.08513462894428758
BEL,1990,f,0.00678,79.33,0.05913015025355772
BEL,1990,m,0.0092,72.7,0.11131447246747528
BEL,1991,b,0.00835,76.2,0.08461189562237825
BEL,1991,f,0.00731,79.47,0.05837660415689727
BEL,1991,m,0.00933,72.85,0.11094691153067038
BEL,1992,b,0.00809,76.36,0.08349006885514687
BEL,1992,f,0.00703,79.67,0.05839360619648415
BEL,1992,m,0.0091,72.97,0.10856284662676097
BEL,1993,b,0.0079,76.36,0.08240946689585371
BEL,1993,f,0.00643,79.74,0.05694456720666208
BEL,1993,m,0.0093,72.94,0.10775364096196915
BEL,1994,b,0.00743,76.71,0.08313857609240849
BEL,1994,f,0.0064,79.99,0.05851463163260584
BEL,1994,m,0.00841,73.35,0.10767379015760425
BEL,1995,b,0.00602,76.84,0.08283111616549799
BEL,1995,f,0.00467,80.18,0.05650835540909416
BEL,1995,m,0.0073,73.44,0.10884335671835299
BEL,1996,b,0.00533,77.19,0.08049164451705704
BEL,1996,f,0.00452,80.46,0.0564116370338128
BEL,1996,m,0.00611,73.83,0.1042843790368434
BEL,1997,b,0.00555,77.4,0.08068791751063453
BEL,1997,f,0.00506,80.55,0.05753898994880091
BEL,1997,m,0.00601,74.16,0.10359262662202007
BEL,1998,b,0.00515,77.47,0.08107648798613976
BEL,1998,f,0.00471,80.56,0.057491245261867774
BEL,1998,m,0.00557,74.3,0.10437118408709856
BEL,1999,b,0.00488,77.65,0.08072527385092987
BEL,1999,f,0.00415,80.87,0.0549817404314521
BEL,1999,m,0.00558,74.37,0.10600039736167877
BEL,2000,b,0.00485,77.77,0.0798475932467797
BEL,2000,f,0.00445,80.9,0.05564615715913379
BEL,2000,m,0.00522,74.57,0.10356632513058317
BEL,2001,b,0.00452,78.08,0.07881733098446964
BEL,2001,f,0.00396,81.16,0.055390308603665894
BEL,2001,m,0.00505,74.92,0.1017686617875917
BEL,2002,b,0.00437,78.17,0.078577397834253
BEL,2002,f,0.00371,81.18,0.05546609807436631
BEL,2002,m,0.005,75.08,0.10121061274718368
BEL,2003,b,0.00413,78.32,0.07807114348866773
BEL,2003,f,0.00353,81.2,0.0555448448493584
BEL,2003,m,0.00469,75.36,0.10009067017497819
BEL,2004,b,0.00383,78.96,0.07414915674849798
BEL,2004,f,0.00357,81.85,0.053160319787471155
BEL,2004,m,0.00407,75.97,0.09476223478662238
BEL,2005,b,0.00374,79.05,0.0738155572030007
BEL,2005,f,0.00338,81.85,0.05271266435732591
BEL,2005,m,0.00408,76.15,0.09448577815837533
BEL,2006,b,0.00406,79.39,0.07158804194396529
